3/16/2021,125.6999969,127.2200012,124.7200012,125.5699997,114740000
3/17/2021,124.0500031,125.8600006,122.3399963,124.7600021,111437500
3/18/2021,122.8799973,123.1800003,120.3199997,120.5299988,121229700
3/19/2021,119.9000015,121.4300003,119.6800003,119.9899979,185023200
3/22/2021,120.3300018,123.8700027,120.2600021,123.3899994,111912300
3/23/2021,123.3300018,124.2399979,122.1399994,122.5400009,95467100
3/24/2021,122.8199997,122.9000015,120.0699997,120.0899963,88530500
3/25/2021,119.5400009,121.6600037,119,120.5899963,98844700
3/26/2021,120.3499985,121.4800034,118.9199982,121.2099991,93958900
3/29/2021,121.6500015,122.5800018,120.7300034,121.3899994,80819200
3/30/2021,120.1100006,120.4000015,118.8600006,119.9000015,85671900
3/31/2021,121.6500015,123.5199966,121.1500015,122.1500015,118323800
4/1/2021,123.6600037,124.1800003,122.4899979,123,74957400
4/5/2021,123.8700027,126.1600037,123.0699997,125.9000015,88651200
4/6/2021,126.5,127.1299973,125.6500015,126.2099991,80171300
4/7/2021,125.8300018,127.9199982,125.1399994,127.9000015,83466700
4/8/2021,128.9499969,130.3899994,128.5200043,130.3600006,88844600
4/9/2021,129.8000031,133.0399933,129.4700012,133,106513800
4/12/2021,132.5200043,132.8500061,130.6300049,131.2400055,91420000
4/13/2021,132.4400024,134.6600037,131.9299927,134.4299927,91095100
