"Date","Time","Open","High","Low","Close","Vol","OI"
09/06/2019,15:00,45.44,45.93,45.03,45.49,20946860,0
09/09/2019,15:00,46.00,46.75,45.85,46.36,24013345,0
09/10/2019,15:00,46.16,47.11,45.79,47.11,24418570,0
09/11/2019,15:00,47.48,49.63,47.20,49.42,50213885,0
09/12/2019,15:00,49.54,50.70,48.88,49.17,42906050,0
09/13/2019,15:00,49.39,49.69,48.97,49.04,26565725,0
09/16/2019,15:00,49.20,49.49,48.23,48.56,23640480,0
09/17/2019,15:00,48.49,49.12,48.07,48.96,19734545,0
09/18/2019,15:00,49.00,49.63,48.47,48.70,21140515,0
09/19/2019,15:00,49.20,49.59,48.97,49.32,24415675,0
09/20/2019,15:00,49.30,49.39,47.63,48.12,32531320,0
09/23/2019,15:00,48.06,49.04,47.84,48.25,21958150,0
09/24/2019,15:00,48.30,48.40,44.52,44.64,64705560,0
09/25/2019,15:00,44.91,45.80,43.67,45.74,47221430,0
09/26/2019,15:00,46.13,48.66,45.48,48.51,60393925,0
09/27/2019,15:00,48.44,49.74,47.75,48.43,55615895,0
09/30/2019,15:00,48.60,48.80,47.22,48.17,29730805,0
10/01/2019,15:00,48.30,49.19,47.83,48.94,30981450,0
10/02/2019,15:00,48.66,48.93,47.89,48.63,31282740,0
10/03/2019,15:00,46.37,46.90,44.86,46.61,75688815,0
10/04/2019,15:00,46.32,46.96,45.61,46.29,40105900,0
10/07/2019,15:00,45.96,47.71,45.71,47.54,40434785,0
10/08/2019,15:00,47.17,48.79,46.90,48.01,43511690,0
10/09/2019,15:00,48.26,49.46,48.13,48.91,34675165,0
10/10/2019,15:00,49.06,49.86,48.32,48.95,31567085,0
10/11/2019,15:00,49.43,50.22,49.36,49.58,42440795,0
10/14/2019,15:00,49.58,51.71,49.43,51.39,51134315,0
10/15/2019,15:00,51.54,52.00,50.82,51.58,32397280,0
10/16/2019,15:00,51.48,52.42,51.38,51.95,33521515,0
10/17/2019,15:00,52.50,52.96,52.03,52.39,23895215,0
10/18/2019,15:00,52.14,52.56,51.02,51.39,28768330,0
10/21/2019,15:00,51.67,51.90,50.04,50.70,25540505,0
10/22/2019,15:00,50.86,51.67,50.17,51.12,23125475,0
10/23/2019,15:00,50.90,51.23,50.27,50.94,56080910,0
10/24/2019,15:00,59.67,60.99,57.84,59.94,149096155,0
10/25/2019,15:00,59.54,66.00,59.22,65.63,150030455,0
10/28/2019,15:00,65.51,68.17,64.52,65.54,94351430,0
10/29/2019,15:00,64.00,64.86,62.95,63.24,63421335,0
10/30/2019,15:00,62.60,63.76,61.99,63.00,48209050,0
10/31/2019,15:00,62.62,63.80,62.60,62.98,25334780,0
11/01/2019,15:00,63.26,63.30,61.96,62.66,31919645,0
11/04/2019,15:00,62.96,64.39,61.85,63.49,43935200,0
11/05/2019,15:00,63.92,64.70,63.22,63.44,34717085,0
11/06/2019,15:00,63.60,65.34,62.90,65.32,39704660,0
11/07/2019,15:00,65.83,68.30,65.60,67.11,72336740,0
11/08/2019,15:00,66.90,67.49,66.50,67.43,30371105,0
11/11/2019,15:00,68.79,69.84,68.40,69.02,49968445,0
11/12/2019,15:00,69.38,70.07,68.81,69.99,36796915,0
11/13/2019,15:00,71.00,71.27,69.04,69.22,42339315,0
11/14/2019,15:00,69.22,70.77,68.58,69.87,32358515,0
11/15/2019,15:00,70.13,70.56,69.67,70.43,24062815,0
11/18/2019,15:00,70.58,70.63,69.22,70.00,22042525,0
11/19/2019,15:00,70.35,72.00,69.56,71.90,38680390,0
11/20/2019,15:00,72.00,72.24,69.91,70.44,33669825,0
11/21/2019,15:00,70.90,72.17,70.80,70.97,30550065,0
11/22/2019,15:00,68.03,68.20,66.00,66.61,84353210,0
11/25/2019,15:00,68.86,68.91,66.89,67.27,61728825,0
11/26/2019,15:00,67.05,67.10,65.42,65.78,39781195,0
11/27/2019,15:00,66.22,66.79,65.71,66.26,27817295,0
11/29/2019,15:00,66.22,66.25,65.50,65.99,12328145,0
12/02/2019,15:00,65.88,67.28,65.74,66.97,30409930,0
12/03/2019,15:00,66.52,67.58,66.44,67.24,33067380,0
12/04/2019,15:00,67.55,67.57,66.57,66.61,27681275,0
12/05/2019,15:00,66.57,66.88,65.45,66.07,18684880,0
12/06/2019,15:00,67.00,67.77,66.95,67.18,38094685,0
12/09/2019,15:00,67.32,68.89,67.02,67.91,45201085,0
12/10/2019,15:00,67.99,70.15,67.86,69.77,44199755,0
12/11/2019,15:00,70.38,71.44,70.22,70.54,34595810,0
12/12/2019,15:00,70.98,72.55,70.65,71.94,38881055,0
12/13/2019,15:00,72.21,73.04,70.93,71.68,32871405,0
12/16/2019,15:00,72.51,76.72,72.50,76.30,91104700,0
12/17/2019,15:00,75.80,77.10,75.18,75.80,42518875,0
12/18/2019,15:00,76.13,79.04,76.12,78.63,70681960,0
12/19/2019,15:00,79.46,81.37,79.30,80.81,90601535,0
12/20/2019,15:00,82.06,82.60,80.04,81.12,73926030,0
12/23/2019,15:00,82.36,84.40,82.00,83.84,66664105,0
12/24/2019,15:00,83.67,85.09,82.54,85.05,40273600,0
12/26/2019,15:00,85.58,86.70,85.27,86.19,53241445,0
12/27/2019,15:00,87.00,87.06,85.22,86.08,49784135,0
12/30/2019,15:00,85.76,85.80,81.85,82.94,63006325,0
12/31/2019,15:00,81.00,84.26,80.42,83.67,52960110,0
01/02/2020,15:00,84.90,86.14,84.34,86.05,47791930,0
01/03/2020,15:00,88.10,90.80,87.38,88.60,88973485,0
01/06/2020,15:00,88.09,90.31,88.00,90.31,50787495,0
01/07/2020,15:00,92.28,94.33,90.67,93.81,91045690,0
01/08/2020,15:00,94.74,99.70,93.65,98.43,155996965,0
01/09/2020,15:00,99.42,99.76,94.57,96.27,142315930,0
01/10/2020,15:00,96.36,96.99,94.74,95.63,64884160,0
01/13/2020,15:00,98.70,105.13,98.40,104.97,133172735,0
01/14/2020,15:00,108.85,109.48,104.98,107.58,145306885,0
01/15/2020,15:00,105.95,107.57,103.36,103.70,86844155,0
01/16/2020,15:00,98.75,102.89,98.43,102.70,108683265,0
01/17/2020,15:00,101.52,103.13,100.63,102.10,68145365,0
01/21/2020,15:00,106.05,109.72,105.68,109.44,89017355,0
01/22/2020,15:00,114.38,118.90,111.82,113.91,156845140,0
01/23/2020,15:00,112.85,116.40,111.12,114.44,98255210,0
01/24/2020,15:00,114.13,114.77,110.85,112.96,71768000,0
01/27/2020,15:00,108.40,112.89,107.86,111.60,68040340,0
01/28/2020,15:00,113.70,115.36,111.62,113.38,58942465,0
01/29/2020,15:00,115.14,117.96,113.49,116.20,91083360,0
01/30/2020,15:00,126.48,130.18,123.60,128.16,145028380,0
01/31/2020,15:00,128.00,130.60,126.50,130.11,78596330,0
02/03/2020,15:00,134.74,157.23,134.70,156.00,236167475,0
02/04/2020,15:00,176.59,193.80,166.78,177.41,304693790,0
02/05/2020,15:00,164.65,169.20,140.82,146.94,242119185,0
02/06/2020,15:00,139.98,159.17,137.40,149.79,199403760,0
02/07/2020,15:00,146.11,153.95,146.00,149.61,85317605,0
02/10/2020,15:00,160.00,164.00,150.48,154.26,123445815,0
02/11/2020,15:00,153.76,156.70,151.60,154.88,58487365,0
02/12/2020,15:00,155.57,157.95,152.67,153.46,60112350,0
02/13/2020,15:00,148.37,163.60,147.00,160.80,131446740,0
02/14/2020,15:00,157.44,162.59,157.10,160.01,78468555,0
02/18/2020,15:00,168.32,172.00,166.47,171.68,83491845,0
02/19/2020,15:00,184.70,188.96,180.20,183.48,127114790,0
02/20/2020,15:00,182.39,182.40,171.99,179.88,88174465,0
02/21/2020,15:00,181.40,182.61,176.09,180.20,71697230,0
02/24/2020,15:00,167.80,172.70,164.44,166.76,75960815,0
02/25/2020,15:00,169.80,171.32,157.40,159.98,86452405,0
02/26/2020,15:00,156.50,162.66,155.22,155.76,70769215,0
02/27/2020,15:00,146.00,147.95,133.80,135.80,121385800,0
02/28/2020,15:00,125.74,138.10,122.30,133.60,122820855,0
03/02/2020,15:00,142.25,148.74,137.33,148.72,100974955,0
03/03/2020,15:00,161.00,161.40,143.22,149.10,128920015,0
03/04/2020,15:00,152.79,153.30,144.95,149.90,75244885,0
03/05/2020,15:00,144.75,149.15,143.61,144.91,54263285,0
03/06/2020,15:00,138.00,141.40,136.85,140.70,63314590,0
03/09/2020,15:00,121.08,132.60,121.00,121.60,85368700,0
03/10/2020,15:00,131.89,133.60,121.60,129.07,77972215,0
03/11/2020,15:00,128.00,130.72,122.60,126.85,67067935,0
03/12/2020,15:00,116.18,118.90,109.25,112.11,94545260,0
03/13/2020,15:00,119.00,121.51,100.40,109.32,113201270,0
03/16/2020,15:00,93.90,98.97,88.43,89.01,102447320,0
03/17/2020,15:00,88.00,94.37,79.20,86.04,119972900,0
03/18/2020,15:00,77.80,80.97,70.10,72.24,118930810,0
03/19/2020,15:00,74.94,90.40,71.69,85.53,150977300,0
03/20/2020,15:00,87.64,95.40,85.16,85.51,141427510,0
03/23/2020,15:00,86.72,88.40,82.10,86.86,82272745,0
03/24/2020,15:00,95.46,102.74,94.80,101.00,114475850,0
03/25/2020,15:00,109.05,111.40,102.22,107.85,106113725,0
03/26/2020,15:00,109.48,112.00,102.45,105.63,87110410,0
03/27/2020,15:00,101.00,105.16,98.81,102.87,71887040,0
03/30/2020,15:00,102.39,103.33,98.25,100.43,59990335,0
03/31/2020,15:00,100.25,108.59,99.40,104.80,88857425,0
04/01/2020,15:00,100.80,102.79,95.02,96.31,66765900,0
04/02/2020,15:00,96.21,98.85,89.28,90.89,99292135,0
04/03/2020,15:00,101.90,103.10,93.68,96.00,112810380,0
04/06/2020,15:00,102.24,104.20,99.59,103.25,74509180,0
04/07/2020,15:00,109.00,113.00,106.47,109.09,89598920,0
04/08/2020,15:00,110.84,111.44,106.67,109.77,63280120,0
04/09/2020,15:00,112.42,115.04,111.42,114.60,68250000,0
04/13/2020,15:00,118.03,130.40,116.11,130.19,112377105,0
04/14/2020,15:00,139.79,148.38,138.49,141.98,152882555,0
04/15/2020,15:00,148.40,150.63,142.00,145.97,117885005,0
04/16/2020,15:00,143.39,151.89,141.34,149.04,103289310,0
04/17/2020,15:00,154.46,154.99,149.53,150.78,65641185,0
04/20/2020,15:00,146.54,153.11,142.44,149.27,73732885,0
04/21/2020,15:00,146.02,150.67,134.76,137.34,101045465,0
04/22/2020,15:00,140.80,146.80,137.74,146.42,71124155,0
04/23/2020,15:00,145.52,146.80,140.63,141.13,66183485,0
04/24/2020,15:00,142.16,146.15,139.64,145.03,66188060,0
04/27/2020,15:00,147.52,159.90,147.00,159.75,103407210,0
04/28/2020,15:00,159.13,161.00,151.34,153.82,76109820,0
04/29/2020,15:00,158.03,160.64,156.63,160.10,81079910,0
04/30/2020,15:00,171.04,173.96,152.70,156.38,142359270,0
05/01/2020,15:00,151.00,154.55,136.61,140.26,162659035,0
05/04/2020,15:00,140.20,152.40,139.60,152.24,96185450,0
05/05/2020,15:00,157.96,159.78,152.44,153.64,84958280,0
05/06/2020,15:00,155.30,157.96,152.22,156.52,55616155,0
05/07/2020,15:00,155.44,159.28,154.47,156.01,57638430,0
05/08/2020,15:00,158.75,164.80,157.40,163.88,80650435,0
05/11/2020,15:00,158.10,164.80,157.00,162.26,82598005,0
05/12/2020,15:00,165.40,168.66,161.60,161.88,79534525,0
05/13/2020,15:00,164.17,165.20,152.66,158.19,95327455,0
05/14/2020,15:00,156.00,160.67,152.80,160.67,68410940,0
05/15/2020,15:00,158.07,161.01,157.31,159.83,52592140,0
05/18/2020,15:00,165.56,166.94,160.78,162.73,58490510,0
05/19/2020,15:00,163.03,164.41,161.22,161.60,48182610,0
05/20/2020,15:00,164.10,165.20,162.36,163.11,36546355,0
05/21/2020,15:00,163.20,166.50,159.20,165.52,61272920,0
05/22/2020,15:00,164.43,166.36,162.40,163.38,49937375,0
05/26/2020,15:00,166.90,166.92,163.14,163.77,40448680,0
05/27/2020,15:00,164.17,165.54,157.00,164.05,57747650,0
05/28/2020,15:00,162.70,164.95,160.34,161.16,36378870,0
05/29/2020,15:00,161.75,167.00,160.84,167.00,59062445,0
06/01/2020,15:00,171.60,179.80,170.82,179.62,75426485,0
06/02/2020,15:00,178.94,181.73,174.20,176.31,67827980,0
06/03/2020,15:00,177.62,179.59,176.02,176.59,39747345,0
06/04/2020,15:00,177.98,179.15,171.69,172.88,44438565,0
06/05/2020,15:00,175.57,177.30,173.24,177.13,39059585,0
06/08/2020,15:00,183.63,190.00,181.83,189.98,70873635,0
06/09/2020,15:00,188.00,190.89,184.79,188.13,56940770,0
06/10/2020,15:00,198.38,205.50,196.50,205.01,92817065,0
06/11/2020,15:00,198.04,203.79,194.40,194.57,79582410,0
06/12/2020,15:00,196.00,197.60,182.52,187.06,83816870,0
06/15/2020,15:00,183.56,199.77,181.70,198.18,78485890,0
06/16/2020,15:00,202.37,202.58,192.48,196.43,70255390,0
06/17/2020,15:00,197.54,201.00,196.51,198.36,49454000,0
06/18/2020,15:00,200.60,203.84,198.89,200.79,48759680,0
06/19/2020,15:00,202.56,203.19,198.27,200.18,43398745,0
06/22/2020,15:00,199.99,201.78,198.00,198.86,31811750,0
06/23/2020,15:00,199.78,202.40,198.80,200.36,31826355,0
06/24/2020,15:00,198.82,200.18,190.63,192.17,54797965,0
06/25/2020,15:00,190.85,197.20,187.43,197.20,46272745,0
06/26/2020,15:00,198.96,199.00,190.97,191.95,44274540,0
06/29/2020,15:00,193.80,202.00,189.70,201.87,45132020,0
06/30/2020,15:00,201.30,217.54,200.75,215.96,84592505,0
07/01/2020,15:00,216.60,227.07,216.10,223.93,66634480,0
07/02/2020,15:00,244.30,245.60,237.12,241.73,86250575,0
07/06/2020,15:00,255.34,275.56,253.21,274.32,102849320,0
07/07/2020,15:00,281.00,285.90,267.34,277.97,107448305,0
07/08/2020,15:00,281.00,283.45,262.27,273.18,81556560,0
07/09/2020,15:00,279.40,281.71,270.26,278.86,58587990,0
07/10/2020,15:00,279.20,309.78,275.20,308.93,116687765,0
07/13/2020,15:00,331.80,359.00,294.22,299.41,194926810,0
07/14/2020,15:00,311.20,318.00,286.20,303.36,117090700,0
07/15/2020,15:00,308.60,310.00,291.40,309.20,81839145,0
07/16/2020,15:00,295.43,306.34,293.20,300.13,71503925,0
07/17/2020,15:00,302.69,307.50,298.00,300.17,46649860,0
07/20/2020,15:00,303.80,330.00,297.60,328.60,85606835,0
07/21/2020,15:00,327.99,335.00,311.60,313.67,80786400,0
07/22/2020,15:00,319.80,325.28,312.40,318.47,70805400,0
07/23/2020,15:00,335.79,337.80,296.15,302.61,121642520,0
07/24/2020,15:00,283.20,293.00,273.31,283.40,96983080,0
07/27/2020,15:00,287.00,309.59,282.60,307.92,80243345,0
07/28/2020,15:00,300.80,312.94,294.88,295.30,79043500,0
07/29/2020,15:00,300.20,306.96,297.40,299.82,47134465,0
07/30/2020,15:00,297.60,302.65,294.20,297.50,38105195,0
07/31/2020,15:00,303.00,303.41,284.20,286.15,61234800,0
08/03/2020,15:00,289.84,301.96,288.88,297.00,44046730,0
08/04/2020,15:00,299.00,305.48,292.40,297.40,42074950,0
08/05/2020,15:00,298.60,299.97,293.66,297.00,24890075,0
08/06/2020,15:00,298.17,303.46,295.45,297.92,29961565,0
08/07/2020,15:00,299.91,299.95,283.00,290.54,44482100,0
08/10/2020,15:00,289.60,291.50,277.17,283.71,37611320,0
08/11/2020,15:00,279.20,284.00,273.00,274.88,43129170,0
08/12/2020,15:00,294.00,317.00,287.00,310.95,109494170,0
08/13/2020,15:00,322.20,330.24,313.45,324.20,102126540,0
08/14/2020,15:00,333.00,333.76,325.33,330.14,62888070,0
08/17/2020,15:00,335.40,369.17,334.57,367.13,101211615,0
08/18/2020,15:00,379.80,384.78,369.02,377.42,82372455,0
08/19/2020,15:00,373.00,382.20,368.24,375.71,61026655,0
08/20/2020,15:00,372.14,404.40,371.41,400.37,103058980,0
08/21/2020,15:00,408.95,419.10,405.01,410.00,107447795,0
08/24/2020,15:00,425.25,425.80,385.50,402.84,100318105,0
08/25/2020,15:00,394.98,405.59,393.60,404.67,53294465,0
08/26/2020,15:00,412.00,433.20,410.73,430.63,71196910,0
08/27/2020,15:00,436.09,459.12,428.50,447.75,118465215,0
08/28/2020,15:00,459.02,463.70,437.30,442.68,100405880,0
08/31/2020,15:00,444.61,500.14,440.11,498.32,118374406,0
09/01/2020,15:00,502.14,502.49,470.51,475.05,90119419,0
09/02/2020,15:00,478.99,479.04,405.12,447.37,96176128,0
09/03/2020,15:00,407.23,431.80,402.00,407.00,87596086,0
09/04/2020,15:00,402.81,428.00,372.02,418.32,110321885,0
09/08/2020,15:00,356.00,368.74,329.88,330.21,115465691,0
09/09/2020,15:00,356.60,369.00,341.51,366.28,79465769,0
09/10/2020,15:00,386.21,398.99,360.56,371.34,84930608,0
09/11/2020,15:00,381.94,382.50,360.50,372.72,60717459,0
09/14/2020,15:00,380.95,420.00,373.30,419.62,83020608,0
09/15/2020,15:00,436.56,461.94,430.70,449.76,97298228,0
09/16/2020,15:00,439.87,457.79,435.31,441.76,72546760,0
09/17/2020,15:00,415.60,437.79,408.00,423.43,76779163,0
09/18/2020,15:00,447.94,451.00,428.80,442.15,86406819,0
09/21/2020,15:00,447.10,455.68,407.07,449.39,109476800,0
09/22/2020,15:00,429.60,437.76,417.60,424.23,79580795,0
09/23/2020,15:00,405.16,412.15,375.88,380.36,95074176,0
09/24/2020,15:00,363.80,399.50,351.30,387.79,96561061,0
09/25/2020,15:00,393.47,408.73,391.30,407.34,67208459,0
09/28/2020,15:00,424.62,428.08,415.55,421.20,49719561,0
09/29/2020,15:00,416.00,428.50,411.60,419.07,50341404,0
09/30/2020,15:00,421.32,433.93,420.47,429.01,48145566,0
10/01/2020,15:00,440.76,448.88,434.42,448.16,50741454,0
10/02/2020,15:00,421.39,439.13,415.00,415.09,71430025,0
10/05/2020,15:00,423.35,433.64,419.33,425.68,44722786,0
10/06/2020,15:00,423.79,428.78,406.05,413.98,49146259,0
10/07/2020,15:00,419.87,429.90,413.85,425.30,43127709,0
10/08/2020,15:00,438.44,439.00,425.30,425.92,40421116,0
10/09/2020,15:00,430.13,434.59,426.46,434.00,28925656,0
10/12/2020,15:00,442.00,448.74,438.58,442.30,38791133,0
10/13/2020,15:00,443.35,448.89,436.60,446.65,34463665,0
10/14/2020,15:00,449.78,465.90,447.35,461.30,48045394,0
10/15/2020,15:00,450.31,456.57,442.50,448.88,35672354,0
10/16/2020,15:00,454.44,455.95,438.85,439.67,32775879,0
10/19/2020,15:00,446.24,447.00,428.87,430.83,36287843,0
10/20/2020,15:00,431.75,431.75,419.05,421.94,31656289,0
10/21/2020,15:00,422.70,432.95,421.25,422.64,32370461,0
10/22/2020,15:00,441.92,445.23,424.51,425.79,39993191,0
10/23/2020,15:00,421.84,422.89,407.38,420.63,33716980,0
10/26/2020,15:00,411.63,425.76,410.00,420.28,28239161,0
10/27/2020,15:00,423.76,430.50,420.10,424.68,22686506,0
10/28/2020,15:00,416.48,418.60,406.00,406.02,25451409,0
10/29/2020,15:00,409.96,418.06,406.46,410.83,22655308,0
10/30/2020,15:00,406.90,407.59,379.11,388.04,42587639,0
11/02/2020,15:00,394.00,406.98,392.30,400.51,29021118,0
11/03/2020,15:00,409.73,427.77,406.69,423.90,34351715,0
11/04/2020,15:00,430.62,435.40,417.10,420.98,32143057,0
11/05/2020,15:00,428.30,440.00,424.00,438.09,28414523,0
11/06/2020,15:00,436.10,436.57,424.28,429.95,21706014,0
11/09/2020,15:00,439.50,452.50,421.00,421.26,34833025,0
11/10/2020,15:00,420.09,420.09,396.03,410.36,30284224,0
11/11/2020,15:00,416.45,418.70,410.58,417.13,17357722,0
11/12/2020,15:00,415.05,423.00,409.52,411.76,19940500,0
11/13/2020,15:00,410.85,412.53,401.66,408.50,19830351,0
11/16/2020,15:00,408.93,412.45,404.09,408.09,26838635,0
11/17/2020,15:00,460.17,462.00,433.01,441.61,61188281,0
11/18/2020,15:00,448.35,496.00,443.50,486.64,78044024,0
11/19/2020,15:00,492.00,508.61,487.57,499.27,62475346,0
11/20/2020,15:00,497.99,502.50,489.06,489.61,32911922,0
11/23/2020,15:00,503.50,526.00,501.79,521.85,50260304,0
11/24/2020,15:00,540.40,559.99,526.20,555.38,53648494,0
11/25/2020,15:00,550.00,574.00,545.37,574.00,48930162,0
11/27/2020,15:00,581.16,598.78,578.45,585.76,37561078,0
11/30/2020,15:00,602.21,607.80,554.51,567.60,63003052,0
12/01/2020,15:00,597.23,597.85,572.05,584.76,40382832,0
12/02/2020,15:00,556.44,571.54,541.21,568.82,47775653,0
12/03/2020,15:00,590.02,598.97,582.43,593.38,42552003,0
12/04/2020,15:00,591.01,599.04,585.50,599.04,29401314,0
12/07/2020,15:00,604.92,648.79,603.05,641.76,56309709,0
12/08/2020,15:00,625.51,651.28,618.50,649.88,64265029,0
12/09/2020,15:00,653.69,654.32,588.00,604.48,71291190,0
12/10/2020,15:00,574.37,627.75,566.34,627.07,67083153,0
12/11/2020,15:00,615.01,624.00,596.80,609.99,46474974,0
12/14/2020,15:00,619.00,642.75,610.20,639.83,52040649,0
12/15/2020,15:00,643.28,646.90,623.80,633.25,45223559,0
12/16/2020,15:00,628.23,632.50,605.00,622.77,42095813,0
12/17/2020,15:00,628.19,658.82,619.50,655.90,56270144,0
12/18/2020,15:00,668.90,695.00,628.54,695.00,222126194,0
12/21/2020,15:00,666.24,668.50,646.07,649.86,58045264,0
12/22/2020,15:00,648.00,649.88,614.23,640.34,51861644,0
12/23/2020,15:00,632.20,651.50,622.57,645.98,33172972,0
12/24/2020,15:00,642.99,666.09,641.00,661.77,22865568,0
12/28/2020,15:00,674.51,681.40,660.80,663.69,32278561,0
12/29/2020,15:00,661.00,669.90,655.00,665.99,22910811,0
12/30/2020,15:00,672.00,696.60,668.36,694.78,42846021,0
12/31/2020,15:00,699.99,718.72,691.12,705.67,49649928,0
01/04/2021,15:00,719.46,744.49,717.19,729.77,48638189,0
01/05/2021,15:00,723.66,740.84,719.20,735.11,32245165,0
01/06/2021,15:00,758.00,774.00,749.10,755.98,44699965,0
01/07/2021,15:00,777.63,816.99,775.20,816.04,51498948,0
01/08/2021,15:00,856.00,884.49,838.39,880.02,75055528,0
01/11/2021,15:00,849.40,854.43,803.62,811.19,59554146,0
01/12/2021,15:00,831.00,868.00,827.34,849.44,46270720,0
01/13/2021,15:00,852.76,860.47,832.00,854.41,33312496,0
01/14/2021,15:00,843.39,863.00,838.75,845.00,31266327,0
01/15/2021,15:00,852.00,859.90,819.10,826.16,38777596,0
01/19/2021,15:00,837.80,850.00,833.00,844.55,25366980,0
01/20/2021,15:00,858.74,859.50,837.28,850.45,25665883,0
01/21/2021,15:00,855.00,855.72,841.42,844.99,20598133,0
01/22/2021,15:00,834.31,848.00,828.62,846.64,20066497,0
01/25/2021,15:00,855.00,900.40,838.82,880.80,41173397,0
01/26/2021,15:00,891.38,895.90,871.60,883.09,23131603,0
01/27/2021,15:00,870.35,891.50,858.66,864.16,27333955,0
01/28/2021,15:00,820.00,848.00,801.00,835.43,26378048,0
01/29/2021,15:00,830.00,842.41,780.10,793.53,34990754,0
02/01/2021,15:00,814.29,842.00,795.56,839.81,25391385,0
02/02/2021,15:00,844.68,880.50,842.20,872.79,24346213,0
02/03/2021,15:00,877.02,878.08,853.06,854.69,18343510,0
02/04/2021,15:00,855.00,856.50,833.42,849.99,15812661,0
02/05/2021,15:00,845.00,864.77,838.97,852.23,18566637,0
02/08/2021,15:00,869.67,877.77,854.75,863.42,20161719,0
02/09/2021,15:00,855.12,859.80,841.75,849.46,15157651,0
02/10/2021,15:00,843.64,844.82,800.02,804.82,36216090,0
02/11/2021,15:00,812.44,829.88,801.73,811.66,21622753,0
02/12/2021,15:00,801.26,817.33,785.33,816.12,23768313,0
02/16/2021,15:00,818.00,821.00,792.44,796.22,19802324,0
02/17/2021,15:00,779.09,799.84,762.01,798.15,26078898,0
02/18/2021,15:00,780.90,794.69,776.27,787.38,17957058,0
02/19/2021,15:00,795.00,796.79,777.37,781.30,18958255,0
02/22/2021,15:00,762.64,768.50,710.20,714.50,37269716,0
02/23/2021,15:00,662.13,713.61,619.00,698.84,66606882,0
02/24/2021,15:00,711.85,745.00,694.17,742.02,36766950,0
02/25/2021,15:00,726.15,737.21,670.58,682.22,39023855,0
02/26/2021,15:00,700.00,706.70,659.51,675.50,41089173,0
03/01/2021,15:00,690.11,719.00,685.05,718.43,27136239,0
03/02/2021,15:00,718.28,721.11,685.00,686.44,23732158,0
03/03/2021,15:00,687.99,700.70,651.71,653.20,30207960,0
03/04/2021,15:00,655.80,668.45,600.00,621.44,65919530,0
03/05/2021,15:00,626.06,627.84,539.49,597.95,89396459,0
03/08/2021,15:00,600.55,620.13,558.79,563.00,51786958,0
03/09/2021,15:00,608.18,678.09,595.21,673.58,67523328,0
03/10/2021,15:00,700.30,717.85,655.06,668.06,60605672,0
03/11/2021,15:00,699.40,702.50,677.18,699.60,36253892,0
03/12/2021,15:00,670.00,694.88,666.14,693.73,33583840,0
03/15/2021,15:00,694.09,713.18,684.04,707.94,29423479,0
03/16/2021,15:00,703.35,707.92,671.00,676.88,32195672,0
03/17/2021,15:00,656.87,703.73,651.01,701.81,40372453,0
03/18/2021,15:00,684.29,689.23,652.00,653.16,33369022,0
03/19/2021,15:00,646.60,657.23,624.62,654.87,42893978,0
03/22/2021,15:00,684.59,699.62,668.75,670.00,39512221,0
03/23/2021,15:00,675.77,677.80,657.51,662.16,30491870,0
03/24/2021,15:00,667.91,668.02,630.11,630.27,33795174,0
03/25/2021,15:00,613.00,645.50,609.50,640.39,39224850,0
03/26/2021,15:00,641.87,643.82,599.89,618.71,33852827,0
03/29/2021,15:00,615.64,616.48,596.02,611.29,28636985,0
03/30/2021,15:00,601.75,637.66,591.01,635.62,39432359,0
03/31/2021,15:00,646.62,672.00,641.11,667.93,33337288,0
04/01/2021,15:00,688.37,692.42,659.42,661.75,35298378,0
04/05/2021,15:00,707.71,708.16,684.70,691.05,41842767,0
04/06/2021,15:00,690.30,696.55,681.37,691.62,28271839,0
04/07/2021,15:00,687.00,691.38,667.84,670.97,26309433,0
04/08/2021,15:00,677.38,689.55,671.65,683.80,23924329,0
04/09/2021,15:00,677.77,680.97,669.43,677.02,21437087,0
04/12/2021,15:00,685.70,704.80,682.09,701.98,29135670,0
04/13/2021,15:00,712.70,763.00,710.66,762.32,44652808,0
04/14/2021,15:00,770.70,780.79,728.03,732.23,49017434,0
04/15/2021,15:00,743.10,743.69,721.31,727.95,16790484,0
